,Unnamed: 0,station_id,utc_time,temperature,pressure,humidity,wind_speed,wind_direction,weather
16641,966,shangdianzi_meo,2018-03-12 22:00:00,0.1,974.2,73.0,2.7,41.0,9.0
16642,967,shangdianzi_meo,2018-03-12 23:00:00,-0.2,974.2,73.0,3.6,44.0,9.0
16643,968,shangdianzi_meo,2018-03-13 00:00:00,1.5,974.8,66.0,4.4,47.0,9.0
16644,969,shangdianzi_meo,2018-03-13 01:00:00,5.0,974.9,54.0,3.7,57.0,9.0
16645,970,shangdianzi_meo,2018-03-13 02:00:00,8.6,974.9,44.0,3.3,75.0,9.0
16646,971,shangdianzi_meo,2018-03-13 03:00:00,12.5,974.4,35.0,4.2,71.0,9.0
16647,972,shangdianzi_meo,2018-03-13 04:00:00,16.9,973.7,26.0,3.1,60.0,9.0
16648,973,shangdianzi_meo,2018-03-13 05:00:00,20.5,972.9,18.0,1.7,182.0,9.0
16649,974,shangdianzi_meo,2018-03-13 06:00:00,22.1,971.9,19.0,3.0,189.0,9.0
16650,975,shangdianzi_meo,2018-03-13 07:00:00,21.7,971.5,19.0,4.5,171.0,9.0
16651,976,shangdianzi_meo,2018-03-13 08:00:00,21.0,971.5,20.0,3.5,199.0,9.0
16652,977,shangdianzi_meo,2018-03-13 09:00:00,18.5,972.0,25.0,4.7,222.0,9.0
16653,978,shangdianzi_meo,2018-03-13 10:00:00,15.6,972.6,31.0,4.5,223.0,9.0
16654,979,shangdianzi_meo,2018-03-13 11:00:00,14.2,973.4,34.0,4.1,237.0,9.0
16655,980,shangdianzi_meo,2018-03-13 12:00:00,12.5,974.2,38.0,3.3,243.0,9.0
16656,981,shangdianzi_meo,2018-03-13 13:00:00,11.8,974.6,41.0,2.2,242.0,9.0
16657,982,shangdianzi_meo,2018-03-13 14:00:00,11.6,974.8,41.0,2.3,255.0,9.0
16658,983,shangdianzi_meo,2018-03-13 15:00:00,9.9,974.7,44.0,1.0,191.0,9.0
16659,984,shangdianzi_meo,2018-03-13 16:00:00,9.0,974.5,48.0,0.4,170.0,9.0
16660,985,shangdianzi_meo,2018-03-13 17:00:00,8.2,974.9,51.0,0.8,136.0,9.0
16661,986,shangdianzi_meo,2018-03-13 18:00:00,8.5,975.1,51.0,1.5,237.0,9.0
16662,987,shangdianzi_meo,2018-03-13 19:00:00,8.4,975.0,51.0,1.1,304.0,9.0
16663,988,shangdianzi_meo,2018-03-13 20:00:00,7.9,974.5,53.0,0.5,249.0,9.0
16664,989,shangdianzi_meo,2018-03-13 21:00:00,5.6,974.6,58.0,0.1,999017.0,9.0
16665,990,shangdianzi_meo,2018-03-13 22:00:00,4.8,974.6,63.0,0.3,291.0,9.0
16666,991,shangdianzi_meo,2018-03-13 23:00:00,4.6,974.8,66.0,1.0,49.0,9.0
16667,992,shangdianzi_meo,2018-03-14 00:00:00,5.0,975.4,61.0,0.0,999017.0,9.0
16668,993,shangdianzi_meo,2018-03-14 01:00:00,8.4,975.3,51.0,1.8,61.0,9.0
16669,994,shangdianzi_meo,2018-03-14 02:00:00,11.3,975.0,44.0,1.2,149.0,9.0
16670,995,shangdianzi_meo,2018-03-14 03:00:00,12.9,974.4,48.0,1.6,201.0,9.0
16671,996,shangdianzi_meo,2018-03-14 04:00:00,12.0,974.1,57.0,3.0,210.0,9.0
16672,997,shangdianzi_meo,2018-03-14 05:00:00,12.5,973.6,58.0,2.0,236.0,9.0
16673,998,shangdianzi_meo,2018-03-14 06:00:00,13.0,972.4,57.0,2.7,196.0,9.0
16674,999,shangdianzi_meo,2018-03-14 07:00:00,13.5,971.9,56.0,2.9,203.0,9.0
16675,1000,shangdianzi_meo,2018-03-14 08:00:00,13.4,972.0,59.0,2.4,226.0,9.0
16676,1001,shangdianzi_meo,2018-03-14 09:00:00,13.2,972.1,60.0,3.3,194.0,9.0
16677,1002,shangdianzi_meo,2018-03-14 10:00:00,12.4,972.5,63.0,2.1,238.0,9.0
16678,1003,shangdianzi_meo,2018-03-14 11:00:00,11.7,973.5,65.0,1.1,34.0,9.0
16679,1004,shangdianzi_meo,2018-03-14 12:00:00,11.7,974.3,65.0,2.7,47.0,9.0
16680,1005,shangdianzi_meo,2018-03-14 13:00:00,11.8,975.1,66.0,3.2,35.0,9.0
16681,1006,shangdianzi_meo,2018-03-14 14:00:00,14.5,975.6,56.0,5.4,4.0,9.0
16682,1007,shangdianzi_meo,2018-03-14 15:00:00,13.4,976.7,29.0,7.1,343.0,0.0
16683,1008,shangdianzi_meo,2018-03-14 16:00:00,10.7,978.8,33.0,5.5,339.0,0.0
16684,1009,shangdianzi_meo,2018-03-14 17:00:00,8.9,979.7,35.0,6.1,3.0,0.0
16685,1010,shangdianzi_meo,2018-03-14 18:00:00,7.8,981.6,37.0,5.3,352.0,0.0
16686,1011,shangdianzi_meo,2018-03-14 19:00:00,7.1,982.5,38.0,3.9,7.0,0.0
16687,1012,shangdianzi_meo,2018-03-14 20:00:00,6.0,984.2,39.0,4.2,11.0,0.0
16688,1013,shangdianzi_meo,2018-03-14 21:00:00,5.2,985.4,39.0,4.2,14.0,0.0
16689,1014,shangdianzi_meo,2018-03-14 22:00:00,3.7,987.4,40.0,6.1,359.0,0.0
16690,1015,shangdianzi_meo,2018-03-14 23:00:00,2.9,988.2,38.0,4.4,2.0,0.0
16691,1016,shangdianzi_meo,2018-03-15 00:00:00,2.9,989.7,32.0,5.4,356.0,0.0
16692,1017,shangdianzi_meo,2018-03-15 01:00:00,4.2,990.9,28.0,2.6,24.0,0.0
16693,1018,shangdianzi_meo,2018-03-15 02:00:00,4.9,991.6,25.0,5.5,29.0,0.0
16694,1019,shangdianzi_meo,2018-03-15 03:00:00,5.1,991.6,25.0,5.5,15.0,0.0
16695,1020,shangdianzi_meo,2018-03-15 04:00:00,7.0,991.6,21.0,3.8,22.0,0.0
16696,1021,shangdianzi_meo,2018-03-15 05:00:00,8.5,991.4,16.0,4.4,351.0,0.0
16697,1022,shangdianzi_meo,2018-03-15 06:00:00,9.3,991.0,12.0,5.3,333.0,0.0
16698,1023,shangdianzi_meo,2018-03-15 07:00:00,9.2,990.8,12.0,4.7,63.0,0.0
16699,1024,shangdianzi_meo,2018-03-15 08:00:00,9.5,990.9,11.0,2.0,69.0,0.0
16700,1025,shangdianzi_meo,2018-03-15 09:00:00,9.2,991.0,12.0,2.5,88.0,0.0
16701,1026,shangdianzi_meo,2018-03-15 10:00:00,7.7,991.3,13.0,0.8,31.0,0.0
16702,1027,shangdianzi_meo,2018-03-15 11:00:00,6.6,991.9,14.0,2.5,27.0,0.0
16703,1028,shangdianzi_meo,2018-03-15 12:00:00,5.8,993.3,15.0,2.1,4.0,0.0
16704,1029,shangdianzi_meo,2018-03-15 13:00:00,3.5,994.3,18.0,2.0,37.0,0.0
16705,1030,shangdianzi_meo,2018-03-15 14:00:00,1.5,995.4,21.0,2.3,304.0,0.0
16706,1031,shangdianzi_meo,2018-03-15 15:00:00,1.8,995.5,29.0,3.5,250.0,0.0
16707,1032,shangdianzi_meo,2018-03-15 16:00:00,1.6,996.2,34.0,4.0,241.0,0.0
16708,1033,shangdianzi_meo,2018-03-15 17:00:00,0.8,996.6,43.0,5.3,247.0,0.0
16709,1034,shangdianzi_meo,2018-03-15 18:00:00,0.2,996.7,51.0,3.4,240.0,0.0
16710,1035,shangdianzi_meo,2018-03-15 19:00:00,-0.2,996.4,58.0,3.5,261.0,0.0
16711,1036,shangdianzi_meo,2018-03-15 20:00:00,-3.2,996.5,61.0,0.6,308.0,0.0
16712,1037,shangdianzi_meo,2018-03-15 21:00:00,-4.0,996.5,66.0,0.7,75.0,0.0
16713,1038,shangdianzi_meo,2018-03-15 22:00:00,-5.5,996.9,67.0,0.1,999017.0,0.0
16714,1039,shangdianzi_meo,2018-03-15 23:00:00,-5.8,997.2,64.0,0.3,15.0,0.0
16715,1040,shangdianzi_meo,2018-03-16 00:00:00,-2.7,997.4,41.0,2.2,76.0,0.0
16716,1041,shangdianzi_meo,2018-03-16 01:00:00,0.6,997.8,42.0,0.5,270.0,0.0
16717,1042,shangdianzi_meo,2018-03-16 02:00:00,3.3,997.5,44.0,4.1,209.0,0.0
16718,1043,shangdianzi_meo,2018-03-16 03:00:00,3.4,996.6,41.0,5.9,251.0,0.0
16719,1044,shangdianzi_meo,2018-03-16 04:00:00,5.2,995.4,37.0,4.8,265.0,0.0
16720,1045,shangdianzi_meo,2018-03-16 05:00:00,6.7,994.1,34.0,4.5,206.0,0.0
16721,1046,shangdianzi_meo,2018-03-16 06:00:00,7.4,992.6,32.0,3.7,216.0,0.0
16722,1047,shangdianzi_meo,2018-03-16 07:00:00,7.8,991.5,33.0,4.8,248.0,0.0
16723,1048,shangdianzi_meo,2018-03-16 08:00:00,7.7,991.0,33.0,4.3,242.0,0.0
16724,1049,shangdianzi_meo,2018-03-16 09:00:00,7.0,990.8,34.0,6.2,218.0,0.0
16725,1050,shangdianzi_meo,2018-03-16 10:00:00,5.5,990.9,36.0,5.0,235.0,0.0
16726,1051,shangdianzi_meo,2018-03-16 11:00:00,4.1,990.9,38.0,2.9,225.0,0.0
16727,1052,shangdianzi_meo,2018-03-16 12:00:00,3.6,991.1,40.0,2.9,244.0,0.0
16728,1053,shangdianzi_meo,2018-03-16 13:00:00,3.4,991.3,40.0,3.6,230.0,0.0
16729,1054,shangdianzi_meo,2018-03-16 14:00:00,3.5,991.7,41.0,4.0,237.0,0.0
16730,1055,shangdianzi_meo,2018-03-16 15:00:00,3.1,991.5,42.0,3.0,238.0,0.0
16731,1056,shangdianzi_meo,2018-03-16 16:00:00,2.4,991.2,46.0,3.3,246.0,0.0
16732,1057,shangdianzi_meo,2018-03-16 17:00:00,1.5,991.0,50.0,3.9,260.0,0.0
16733,1058,shangdianzi_meo,2018-03-16 18:00:00,0.4,990.6,53.0,1.8,241.0,0.0
16734,1059,shangdianzi_meo,2018-03-16 19:00:00,-0.6,989.8,56.0,1.1,36.0,0.0
16735,1060,shangdianzi_meo,2018-03-16 20:00:00,-0.7,989.2,56.0,0.2,999017.0,0.0
16736,1061,shangdianzi_meo,2018-03-16 21:00:00,-1.2,989.0,58.0,0.3,138.0,0.0
16737,1062,shangdianzi_meo,2018-03-16 22:00:00,-0.8,988.6,55.0,0.2,999017.0,0.0
16738,1063,shangdianzi_meo,2018-03-16 23:00:00,-0.8,989.0,56.0,0.7,270.0,0.0
16739,1064,shangdianzi_meo,2018-03-17 00:00:00,0.6,989.2,50.0,1.0,221.0,0.0
16740,1065,shangdianzi_meo,2018-03-17 01:00:00,1.7,989.9,44.0,2.6,209.0,0.0
16741,1066,shangdianzi_meo,2018-03-17 02:00:00,-1.6,990.8,91.0,3.7,239.0,9.0
16742,1067,shangdianzi_meo,2018-03-17 03:00:00,-1.3,990.3,94.0,0.4,115.0,8.0
16743,1068,shangdianzi_meo,2018-03-17 04:00:00,-0.5,989.4,93.0,1.0,130.0,2.0
16744,1069,shangdianzi_meo,2018-03-17 05:00:00,-0.1,988.5,94.0,1.0,139.0,1.0
16745,1070,shangdianzi_meo,2018-03-17 06:00:00,0.1,987.6,95.0,0.7,209.0,9.0
16746,1071,shangdianzi_meo,2018-03-17 07:00:00,0.7,987.5,92.0,1.8,230.0,1.0
16747,1072,shangdianzi_meo,2018-03-17 08:00:00,0.9,987.2,94.0,1.8,204.0,1.0
16748,1073,shangdianzi_meo,2018-03-17 09:00:00,0.5,987.0,95.0,1.6,189.0,1.0
16749,1074,shangdianzi_meo,2018-03-17 10:00:00,0.0,987.2,97.0,1.7,192.0,1.0
16750,1075,shangdianzi_meo,2018-03-17 11:00:00,-0.2,987.4,98.0,2.2,208.0,1.0
16751,1076,shangdianzi_meo,2018-03-17 12:00:00,-0.4,987.8,98.0,2.2,205.0,8.0
16752,1077,shangdianzi_meo,2018-03-17 13:00:00,-0.3,988.2,98.0,1.5,218.0,8.0
16753,1078,shangdianzi_meo,2018-03-17 14:00:00,-0.4,988.2,98.0,1.8,221.0,2.0
16754,1079,shangdianzi_meo,2018-03-17 15:00:00,-0.4,988.2,98.0,2.0,220.0,8.0
16755,1080,shangdianzi_meo,2018-03-17 16:00:00,-0.4,988.0,98.0,0.8,185.0,8.0
16756,1081,shangdianzi_meo,2018-03-17 17:00:00,-0.5,987.9,98.0,0.2,999017.0,8.0
16757,1082,shangdianzi_meo,2018-03-17 18:00:00,-0.5,987.9,99.0,0.8,55.0,8.0
16758,1083,shangdianzi_meo,2018-03-17 19:00:00,-0.4,987.5,99.0,1.3,63.0,8.0
16759,1084,shangdianzi_meo,2018-03-17 20:00:00,-0.3,986.3,98.0,3.7,56.0,2.0
16760,1085,shangdianzi_meo,2018-03-17 21:00:00,-0.4,986.8,92.0,2.0,37.0,1.0
16761,1086,shangdianzi_meo,2018-03-17 22:00:00,-1.2,987.4,91.0,1.2,246.0,1.0
16762,1087,shangdianzi_meo,2018-03-17 23:00:00,-1.1,987.5,94.0,0.4,68.0,1.0
16763,1088,shangdianzi_meo,2018-03-18 00:00:00,1.0,987.0,82.0,4.6,66.0,9.0
16764,1089,shangdianzi_meo,2018-03-18 01:00:00,2.8,987.2,74.0,4.0,65.0,9.0
16765,1090,shangdianzi_meo,2018-03-18 02:00:00,4.9,988.0,66.0,2.6,151.0,9.0
16766,1091,shangdianzi_meo,2018-03-18 03:00:00,6.8,987.8,55.0,1.3,158.0,9.0
16767,1092,shangdianzi_meo,2018-03-18 04:00:00,9.3,987.3,51.0,2.1,221.0,9.0
16768,1093,shangdianzi_meo,2018-03-18 05:00:00,11.1,986.0,43.0,2.2,65.0,9.0
16769,1094,shangdianzi_meo,2018-03-18 06:00:00,12.3,984.8,35.0,2.5,132.0,0.0
16770,1095,shangdianzi_meo,2018-03-18 07:00:00,13.8,984.1,29.0,1.9,257.0,0.0
16771,1096,shangdianzi_meo,2018-03-18 08:00:00,13.4,983.7,36.0,3.9,208.0,0.0
16772,1097,shangdianzi_meo,2018-03-18 09:00:00,12.0,983.8,32.0,4.4,232.0,0.0
16773,1098,shangdianzi_meo,2018-03-18 10:00:00,9.6,985.0,48.0,5.5,228.0,0.0
16774,1099,shangdianzi_meo,2018-03-18 11:00:00,8.0,985.9,55.0,5.4,245.0,9.0
16775,1100,shangdianzi_meo,2018-03-18 12:00:00,6.5,986.7,62.0,3.5,241.0,9.0
16776,1101,shangdianzi_meo,2018-03-18 13:00:00,6.2,987.4,62.0,2.0,270.0,9.0
16777,1102,shangdianzi_meo,2018-03-18 14:00:00,3.6,987.8,73.0,0.1,999017.0,9.0
16778,1103,shangdianzi_meo,2018-03-18 15:00:00,2.7,987.9,76.0,0.5,182.0,9.0
16779,1104,shangdianzi_meo,2018-03-18 16:00:00,1.8,987.9,82.0,0.8,334.0,9.0
16780,1105,shangdianzi_meo,2018-03-18 17:00:00,1.2,988.1,81.0,1.5,65.0,9.0
16781,1106,shangdianzi_meo,2018-03-18 18:00:00,1.2,988.1,80.0,2.0,40.0,9.0
16782,1107,shangdianzi_meo,2018-03-18 19:00:00,1.4,988.1,79.0,2.4,37.0,9.0
16783,1108,shangdianzi_meo,2018-03-18 20:00:00,2.0,987.8,74.0,4.4,40.0,9.0
16784,1109,shangdianzi_meo,2018-03-18 21:00:00,2.5,988.4,65.0,3.3,48.0,9.0
16785,1110,shangdianzi_meo,2018-03-18 22:00:00,2.4,988.9,63.0,4.8,25.0,9.0
16786,1111,shangdianzi_meo,2018-03-18 23:00:00,5.4,989.7,44.0,4.0,26.0,0.0
16787,1112,shangdianzi_meo,2018-03-19 00:00:00,7.3,990.9,33.0,6.0,16.0,0.0
16788,1113,shangdianzi_meo,2018-03-19 01:00:00,8.1,991.4,29.0,3.9,13.0,0.0
16789,1114,shangdianzi_meo,2018-03-19 02:00:00,9.5,991.4,27.0,3.8,27.0,0.0
16790,1115,shangdianzi_meo,2018-03-19 03:00:00,10.5,991.3,25.0,5.3,56.0,0.0
16791,1116,shangdianzi_meo,2018-03-19 04:00:00,11.1,991.1,24.0,3.3,28.0,0.0
16792,1117,shangdianzi_meo,2018-03-19 05:00:00,12.9,990.2,22.0,3.2,30.0,0.0
16793,1118,shangdianzi_meo,2018-03-19 06:00:00,12.5,989.2,22.0,4.3,22.0,0.0
16794,1119,shangdianzi_meo,2018-03-19 07:00:00,13.3,988.7,21.0,2.0,71.0,0.0
16795,1120,shangdianzi_meo,2018-03-19 08:00:00,13.2,988.4,20.0,3.1,23.0,0.0
16796,1121,shangdianzi_meo,2018-03-19 09:00:00,12.4,988.7,20.0,2.1,25.0,0.0
16797,1122,shangdianzi_meo,2018-03-19 10:00:00,11.1,989.4,19.0,2.1,57.0,0.0
16798,1123,shangdianzi_meo,2018-03-19 11:00:00,9.2,990.3,20.0,1.5,58.0,0.0
16799,1124,shangdianzi_meo,2018-03-19 12:00:00,8.1,991.2,22.0,2.1,12.0,0.0
16800,1125,shangdianzi_meo,2018-03-19 13:00:00,7.1,992.0,23.0,2.4,34.0,0.0
16801,1126,shangdianzi_meo,2018-03-19 14:00:00,6.0,992.8,24.0,3.2,55.0,0.0
16802,1127,shangdianzi_meo,2018-03-19 15:00:00,4.6,993.5,26.0,2.2,35.0,0.0
16803,1128,shangdianzi_meo,2018-03-19 16:00:00,4.0,993.7,26.0,1.8,43.0,0.0
16804,1129,shangdianzi_meo,2018-03-19 17:00:00,3.8,994.0,24.0,3.2,52.0,0.0
16805,1130,shangdianzi_meo,2018-03-19 18:00:00,4.4,994.3,19.0,4.6,14.0,0.0
16806,1131,shangdianzi_meo,2018-03-19 19:00:00,3.1,994.4,20.0,3.2,44.0,0.0
16807,1132,shangdianzi_meo,2018-03-19 20:00:00,2.7,994.0,18.0,3.6,48.0,0.0
16808,1133,shangdianzi_meo,2018-03-19 21:00:00,2.2,994.3,16.0,2.3,54.0,0.0
16809,1134,shangdianzi_meo,2018-03-19 22:00:00,2.5,994.5,14.0,4.0,48.0,0.0
16810,1135,shangdianzi_meo,2018-03-19 23:00:00,2.7,994.9,14.0,4.5,26.0,0.0
16811,1136,shangdianzi_meo,2018-03-20 00:00:00,3.2,995.3,14.0,4.4,30.0,0.0
16812,1137,shangdianzi_meo,2018-03-20 01:00:00,4.5,995.6,13.0,5.0,28.0,0.0
16813,1138,shangdianzi_meo,2018-03-20 02:00:00,6.0,995.5,14.0,2.6,46.0,0.0
16814,1139,shangdianzi_meo,2018-03-20 03:00:00,7.0,994.8,13.0,4.4,26.0,0.0
16815,1140,shangdianzi_meo,2018-03-20 04:00:00,8.5,993.8,13.0,3.3,8.0,0.0
16816,1141,shangdianzi_meo,2018-03-20 05:00:00,8.8,992.3,13.0,3.8,36.0,0.0
16817,1142,shangdianzi_meo,2018-03-20 06:00:00,9.5,991.4,13.0,3.0,26.0,0.0
16818,1143,shangdianzi_meo,2018-03-20 07:00:00,9.7,990.6,13.0,1.8,62.0,0.0
16819,1144,shangdianzi_meo,2018-03-20 08:00:00,10.0,990.2,13.0,2.7,70.0,0.0
16820,1145,shangdianzi_meo,2018-03-20 09:00:00,9.7,990.0,13.0,1.2,33.0,0.0
16821,1146,shangdianzi_meo,2018-03-20 10:00:00,8.8,990.2,14.0,0.3,40.0,0.0
16822,1147,shangdianzi_meo,2018-03-20 11:00:00,5.8,990.7,20.0,2.6,258.0,0.0
16823,1148,shangdianzi_meo,2018-03-20 12:00:00,6.3,991.0,19.0,3.2,267.0,0.0
16824,1149,shangdianzi_meo,2018-03-20 13:00:00,5.8,991.2,21.0,3.4,262.0,0.0
16825,1150,shangdianzi_meo,2018-03-20 14:00:00,5.4,991.1,21.0,3.7,267.0,0.0
16826,1151,shangdianzi_meo,2018-03-20 15:00:00,1.4,991.1,32.0,0.7,228.0,0.0
16827,1152,shangdianzi_meo,2018-03-20 16:00:00,0.8,990.9,33.0,0.2,999017.0,0.0
16828,1153,shangdianzi_meo,2018-03-20 17:00:00,-0.6,990.5,37.0,0.3,227.0,0.0
16829,1154,shangdianzi_meo,2018-03-20 18:00:00,-2.2,990.2,41.0,0.7,15.0,0.0
16830,1155,shangdianzi_meo,2018-03-20 19:00:00,-3.2,989.7,44.0,0.2,999017.0,0.0
16831,1156,shangdianzi_meo,2018-03-20 20:00:00,-3.6,989.1,45.0,0.1,999017.0,0.0
16832,1157,shangdianzi_meo,2018-03-20 21:00:00,-4.1,988.9,48.0,1.1,74.0,0.0
16833,1158,shangdianzi_meo,2018-03-20 22:00:00,-4.9,988.7,51.0,1.6,58.0,0.0
16834,1159,shangdianzi_meo,2018-03-20 23:00:00,-4.6,988.6,50.0,1.2,59.0,0.0
16835,1160,shangdianzi_meo,2018-03-21 00:00:00,-2.1,988.7,41.0,2.0,77.0,0.0
16836,1161,shangdianzi_meo,2018-03-21 01:00:00,1.7,988.5,32.0,1.2,90.0,0.0
16837,1162,shangdianzi_meo,2018-03-21 02:00:00,4.3,988.1,27.0,0.9,174.0,0.0
16838,1163,shangdianzi_meo,2018-03-21 03:00:00,6.6,987.1,23.0,2.6,240.0,0.0
16839,1164,shangdianzi_meo,2018-03-21 04:00:00,8.7,986.1,20.0,4.1,184.0,0.0
16840,1165,shangdianzi_meo,2018-03-21 05:00:00,9.3,985.0,20.0,4.8,243.0,0.0
16841,1166,shangdianzi_meo,2018-03-21 06:00:00,9.6,984.1,24.0,5.7,215.0,0.0
16842,1167,shangdianzi_meo,2018-03-21 07:00:00,9.5,983.2,24.0,6.2,248.0,0.0
16843,1168,shangdianzi_meo,2018-03-21 08:00:00,9.8,982.5,25.0,3.9,214.0,0.0
16844,1169,shangdianzi_meo,2018-03-21 09:00:00,8.2,982.1,28.0,4.4,254.0,0.0
16845,1170,shangdianzi_meo,2018-03-21 10:00:00,7.2,982.2,30.0,5.0,244.0,0.0
16846,1171,shangdianzi_meo,2018-03-21 11:00:00,6.1,982.2,33.0,4.1,250.0,0.0
16847,1172,shangdianzi_meo,2018-03-21 12:00:00,5.6,982.4,33.0,3.2,253.0,0.0
16848,1173,shangdianzi_meo,2018-03-21 13:00:00,2.9,982.7,41.0,0.7,134.0,0.0
16849,1174,shangdianzi_meo,2018-03-21 14:00:00,2.3,982.4,42.0,1.1,277.0,0.0
16850,1175,shangdianzi_meo,2018-03-21 15:00:00,1.9,982.1,44.0,1.0,100.0,0.0
16851,1176,shangdianzi_meo,2018-03-21 16:00:00,1.1,981.6,46.0,1.3,84.0,0.0
16852,1177,shangdianzi_meo,2018-03-21 17:00:00,0.5,981.4,48.0,0.5,121.0,0.0
16853,1178,shangdianzi_meo,2018-03-21 18:00:00,-0.5,981.0,52.0,0.0,999017.0,0.0
16854,1179,shangdianzi_meo,2018-03-21 19:00:00,-1.7,980.8,56.0,1.4,34.0,0.0
16855,1180,shangdianzi_meo,2018-03-21 20:00:00,-2.4,980.3,59.0,1.0,8.0,0.0
16856,1181,shangdianzi_meo,2018-03-21 21:00:00,-2.5,979.9,59.0,1.9,49.0,0.0
16857,1182,shangdianzi_meo,2018-03-21 22:00:00,-2.6,980.1,58.0,1.6,44.0,0.0
16858,1183,shangdianzi_meo,2018-03-21 23:00:00,-2.2,980.1,57.0,3.2,56.0,0.0
16859,1184,shangdianzi_meo,2018-03-22 00:00:00,0.5,980.2,48.0,2.1,59.0,0.0
16860,1185,shangdianzi_meo,2018-03-22 01:00:00,4.1,980.2,38.0,3.0,68.0,0.0
16861,1186,shangdianzi_meo,2018-03-22 02:00:00,8.2,979.6,30.0,2.8,78.0,0.0
16862,1187,shangdianzi_meo,2018-03-22 03:00:00,11.3,978.8,22.0,2.5,105.0,0.0
16863,1188,shangdianzi_meo,2018-03-22 04:00:00,14.0,977.8,18.0,1.7,208.0,0.0
16864,1189,shangdianzi_meo,2018-03-22 05:00:00,15.6,976.9,16.0,2.8,203.0,0.0
16865,1190,shangdianzi_meo,2018-03-22 06:00:00,17.6,975.8,13.0,3.4,199.0,0.0
16866,1191,shangdianzi_meo,2018-03-22 07:00:00,17.7,975.3,12.0,4.2,189.0,0.0
16867,1192,shangdianzi_meo,2018-03-22 08:00:00,17.8,975.3,12.0,4.6,219.0,0.0
16868,1193,shangdianzi_meo,2018-03-22 09:00:00,16.7,975.4,15.0,5.0,229.0,0.0
16869,1194,shangdianzi_meo,2018-03-22 10:00:00,14.5,975.9,22.0,5.2,247.0,0.0
16870,1195,shangdianzi_meo,2018-03-22 11:00:00,13.6,976.5,25.0,3.8,253.0,0.0
16871,1196,shangdianzi_meo,2018-03-22 12:00:00,12.8,977.2,26.0,3.1,252.0,0.0
16872,1197,shangdianzi_meo,2018-03-22 13:00:00,10.8,977.5,29.0,2.4,266.0,0.0
16873,1198,shangdianzi_meo,2018-03-22 14:00:00,9.1,977.9,33.0,2.4,259.0,0.0
16874,1199,shangdianzi_meo,2018-03-22 15:00:00,7.4,977.9,39.0,1.5,260.0,0.0
16875,1200,shangdianzi_meo,2018-03-22 16:00:00,6.8,977.7,41.0,0.6,177.0,0.0
16876,1201,shangdianzi_meo,2018-03-22 17:00:00,6.7,977.4,42.0,0.6,261.0,0.0
16877,1202,shangdianzi_meo,2018-03-22 18:00:00,5.7,977.3,46.0,0.5,188.0,0.0
16878,1203,shangdianzi_meo,2018-03-22 19:00:00,5.2,977.0,48.0,1.1,216.0,0.0
16879,1204,shangdianzi_meo,2018-03-22 20:00:00,6.2,977.1,47.0,0.7,148.0,0.0
16880,1205,shangdianzi_meo,2018-03-22 21:00:00,5.3,977.6,49.0,1.1,76.0,0.0
16881,1206,shangdianzi_meo,2018-03-22 22:00:00,3.9,978.3,52.0,0.7,38.0,0.0
16882,1207,shangdianzi_meo,2018-03-22 23:00:00,4.5,978.8,45.0,3.6,44.0,0.0
16883,1208,shangdianzi_meo,2018-03-23 00:00:00,6.0,979.2,42.0,1.6,54.0,0.0
16884,1209,shangdianzi_meo,2018-03-23 01:00:00,8.8,979.5,35.0,2.6,42.0,0.0
16885,1210,shangdianzi_meo,2018-03-23 02:00:00,12.4,979.9,30.0,2.9,67.0,0.0
16886,1211,shangdianzi_meo,2018-03-23 03:00:00,16.1,979.5,21.0,4.7,60.0,0.0
16887,1212,shangdianzi_meo,2018-03-23 04:00:00,15.8,979.4,21.0,3.6,58.0,0.0
16888,1213,shangdianzi_meo,2018-03-23 05:00:00,17.1,978.8,20.0,3.2,58.0,0.0
16889,1214,shangdianzi_meo,2018-03-23 06:00:00,19.4,977.7,16.0,4.5,36.0,0.0
16890,1215,shangdianzi_meo,2018-03-23 07:00:00,19.9,977.7,17.0,3.9,65.0,0.0
16891,1216,shangdianzi_meo,2018-03-23 08:00:00,20.0,977.8,15.0,3.5,46.0,0.0
16892,1217,shangdianzi_meo,2018-03-23 09:00:00,20.4,978.5,13.0,4.5,309.0,0.0
16893,1218,shangdianzi_meo,2018-03-23 10:00:00,19.1,979.4,13.0,0.7,349.0,0.0
16894,1219,shangdianzi_meo,2018-03-23 11:00:00,17.6,980.8,12.0,4.6,353.0,0.0
16895,1220,shangdianzi_meo,2018-03-23 12:00:00,16.6,982.1,13.0,5.4,340.0,0.0
16896,1221,shangdianzi_meo,2018-03-23 13:00:00,15.9,983.4,13.0,4.5,10.0,0.0
16897,1222,shangdianzi_meo,2018-03-23 14:00:00,13.8,984.6,15.0,1.7,49.0,0.0
16898,1223,shangdianzi_meo,2018-03-23 15:00:00,12.1,985.3,17.0,2.7,35.0,0.0
16899,1224,shangdianzi_meo,2018-03-23 16:00:00,9.6,985.6,21.0,0.7,247.0,0.0
16900,1225,shangdianzi_meo,2018-03-23 17:00:00,7.3,985.9,25.0,0.7,303.0,0.0
16901,1226,shangdianzi_meo,2018-03-23 18:00:00,5.7,986.0,29.0,2.3,36.0,0.0
16902,1227,shangdianzi_meo,2018-03-23 19:00:00,3.7,986.2,34.0,0.6,83.0,0.0
