station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
badaling_aq,2018/3/5 19:00,45,80,69,0.8,6,5
badaling_aq,2018/3/5 20:00,51,98,72,0.8,2,5
badaling_aq,2018/3/5 21:00,53,101,69,0.9,2,6
badaling_aq,2018/3/5 22:00,53,103,64,0.9,6,4
badaling_aq,2018/3/5 23:00,48,94,57,0.7,13,2
badaling_aq,2018/3/6 0:00,57,77,44,0.7,27,2
badaling_aq,2018/3/6 1:00,68,75,36,0.7,38,6
badaling_aq,2018/3/6 2:00,71,82,27,0.6,55,8
badaling_aq,2018/3/6 3:00,64,77,35,0.7,53,8
badaling_aq,2018/3/6 4:00,73,93,34,0.8,60,7
badaling_aq,2018/3/6 5:00,89,112,34,1,64,7
badaling_aq,2018/3/6 6:00,86,115,35,1.1,68,8
badaling_aq,2018/3/6 7:00,91,113,38,1.2,69,8
badaling_aq,2018/3/6 8:00,90,103,45,1.2,68,8
badaling_aq,2018/3/6 9:00,70,70,38,0.8,79,9
badaling_aq,2018/3/6 10:00,51,78,37,0.7,72,8
badaling_aq,2018/3/6 11:00,53,85,40,0.7,62,5
badaling_aq,2018/3/6 12:00,68,89,53,0.8,40,4
badaling_aq,2018/3/6 13:00,51,72,45,0.7,42,4
badaling_aq,2018/3/6 14:00,44,77,40,0.7,45,5
badaling_aq,2018/3/6 15:00,42,69,43,0.7,41,5
badaling_aq,2018/3/6 16:00,38,56,41,0.6,47,6
badaling_aq,2018/3/6 17:00,35,57,44,0.6,40,6
badaling_aq,2018/3/6 18:00,37,54,55,0.6,25,4
badaling_aq,2018/3/6 19:00,36,49,55,0.5,24,4
badaling_aq,2018/3/6 20:00,33,47,56,0.5,18,3
badaling_aq,2018/3/6 21:00,36,46,44,0.5,27,2
badaling_aq,2018/3/6 22:00,35,46,58,0.5,18,3
badaling_aq,2018/3/6 23:00,30,45,49,0.5,24,2
badaling_aq,2018/3/7 0:00,37,52,38,0.5,35,2
badaling_aq,2018/3/7 1:00,36,54,42,0.5,34,2
badaling_aq,2018/3/7 2:00,,15,,0.7,30,3
badaling_aq,2018/3/7 3:00,74,,,0.4,32,4
badaling_aq,2018/3/7 4:00,52,71,39,0.6,47,5
badaling_aq,2018/3/7 5:00,71,,32,0.6,60,6
badaling_aq,2018/3/7 6:00,67,112,34,0.6,62,4
badaling_aq,2018/3/7 7:00,68,101,38,,50,2
badaling_aq,2018/3/7 8:00,87,,33,,43,3
badaling_aq,2018/3/7 9:00,101,115,41,,37,5
badaling_aq,2018/3/7 10:00,72,123,35,,44,5
badaling_aq,2018/3/7 11:00,64,102,32,0.9,55,3
badaling_aq,2018/3/7 12:00,67,97,36,0.9,48,3
badaling_aq,2018/3/7 13:00,28,35,17,0.6,74,2
badaling_aq,2018/3/7 14:00,16,36,24,0.6,69,2
badaling_aq,2018/3/7 15:00,12,45,13,0.4,77,2
badaling_aq,2018/3/7 16:00,22,77,56,0.8,25,2
badaling_aq,2018/3/7 17:00,22,88,50,0.7,30,2
badaling_aq,2018/3/7 18:00,22,118,62,0.7,14,2
badaling_aq,2018/3/7 19:00,27,158,50,0.9,23,5
badaling_aq,2018/3/7 20:00,24,139,41,0.9,34,7
badaling_aq,2018/3/7 21:00,23,129,37,0.8,35,6
badaling_aq,2018/3/7 22:00,19,107,51,1,19,6
badaling_aq,2018/3/7 23:00,20,89,46,1,24,6
badaling_aq,2018/3/8 0:00,26,90,35,1,36,8
badaling_aq,2018/3/8 1:00,24,87,26,0.8,51,11
badaling_aq,2018/3/8 2:00,30,79,22,0.9,59,15
badaling_aq,2018/3/8 3:00,39,46,16,0.7,68,8
badaling_aq,2018/3/8 4:00,104,,10,0.5,79,4
badaling_aq,2018/3/8 5:00,50,,12,0.5,79,5
badaling_aq,2018/3/8 6:00,73,,10,0.4,87,3
badaling_aq,2018/3/8 7:00,76,,10,0.4,88,3
badaling_aq,2018/3/8 8:00,39,,11,0.4,90,3
badaling_aq,2018/3/8 9:00,20,34,19,0.5,83,4
badaling_aq,2018/3/8 10:00,44,95,39,0.6,67,4
badaling_aq,2018/3/8 11:00,68,115,52,0.8,61,5
badaling_aq,2018/3/8 12:00,93,115,58,1,55,5
badaling_aq,2018/3/8 13:00,104,117,52,1.1,60,4
badaling_aq,2018/3/8 14:00,101,118,50,1.1,57,3
badaling_aq,2018/3/8 15:00,106,115,94,1.4,13,5
badaling_aq,2018/3/8 16:00,105,115,99,1.3,6,5
badaling_aq,2018/3/8 17:00,109,130,113,1.5,2,9
badaling_aq,2018/3/8 18:00,112,124,104,1.5,2,8
badaling_aq,2018/3/8 19:00,113,125,111,1.2,2,8
badaling_aq,2018/3/8 20:00,113,131,107,1.3,2,8
badaling_aq,2018/3/8 21:00,108,126,88,1.1,2,4
badaling_aq,2018/3/8 22:00,97,105,79,1.1,4,3
badaling_aq,2018/3/8 23:00,93,101,74,1,5,2
badaling_aq,2018/3/9 0:00,101,111,68,1.1,9,2
badaling_aq,2018/3/9 1:00,109,115,57,1.2,29,5
badaling_aq,2018/3/9 2:00,122,124,61,1.2,33,7
badaling_aq,2018/3/9 3:00,131,132,53,1.2,49,8
badaling_aq,2018/3/9 4:00,148,,52,1.1,55,8
badaling_aq,2018/3/9 5:00,115,,53,1,58,9
badaling_aq,2018/3/9 6:00,124,,59,1.1,58,9
badaling_aq,2018/3/9 7:00,130,135,67,1.1,57,8
badaling_aq,2018/3/9 8:00,136,136,73,1.1,56,8
badaling_aq,2018/3/9 9:00,121,130,87,1.2,48,9
badaling_aq,2018/3/9 10:00,132,136,102,1.2,35,9
badaling_aq,2018/3/9 11:00,140,140,94,1.2,46,7
badaling_aq,2018/3/9 12:00,144,,95,1.2,,5
badaling_aq,2018/3/9 13:00,143,150,118,1.3,11,7
badaling_aq,2018/3/9 14:00,149,167,118,1.5,5,6
badaling_aq,2018/3/9 15:00,133,140,88,1.3,10,5
badaling_aq,2018/3/9 16:00,129,,88,0.9,3,
badaling_aq,2018/3/9 17:00,125,130,91,0.9,2,
badaling_aq,2018/3/9 18:00,129,140,96,1,2,
badaling_aq,2018/3/9 19:00,127,128,87,1.2,2,2
badaling_aq,2018/3/9 20:00,127,129,88,1.3,2,2
badaling_aq,2018/3/9 21:00,156,159,93,1.4,2,2
badaling_aq,2018/3/9 22:00,157,167,81,1.4,3,2
badaling_aq,2018/3/9 23:00,150,186,71,1.4,2,2
badaling_aq,2018/3/10 0:00,133,166,71,1.5,2,2
badaling_aq,2018/3/10 1:00,188,188,90,1.8,11,3
badaling_aq,2018/3/10 2:00,187,,75,1.5,33,8
badaling_aq,2018/3/10 3:00,161,192,68,1.5,42,15
badaling_aq,2018/3/10 4:00,134,179,60,1.3,51,13
badaling_aq,2018/3/10 5:00,147,181,54,1.1,63,10
badaling_aq,2018/3/10 6:00,115,144,36,0.7,94,2
badaling_aq,2018/3/10 7:00,117,177,45,0.9,105,2
badaling_aq,2018/3/10 8:00,153,189,55,1.2,114,7
badaling_aq,2018/3/10 9:00,188,206,75,2.2,110,18
badaling_aq,2018/3/10 10:00,172,204,86,2.3,93,17
badaling_aq,2018/3/10 11:00,147,169,69,1.6,99,8
badaling_aq,2018/3/10 12:00,133,155,62,1.2,92,5
badaling_aq,2018/3/10 13:00,118,134,62,1,76,2
badaling_aq,2018/3/10 14:00,113,130,98,1,33,2
badaling_aq,2018/3/10 15:00,100,117,92,0.9,29,2
badaling_aq,2018/3/10 16:00,93,106,76,0.8,33,2
badaling_aq,2018/3/10 17:00,73,82,68,0.7,26,2
badaling_aq,2018/3/10 18:00,50,58,70,0.6,18,2
badaling_aq,2018/3/10 19:00,44,48,70,0.6,18,2
badaling_aq,2018/3/10 20:00,43,,70,0.5,22,2
badaling_aq,2018/3/10 21:00,38,,53,0.4,40,2
badaling_aq,2018/3/10 22:00,38,,71,0.5,25,2
badaling_aq,2018/3/10 23:00,45,54,93,0.7,2,3
badaling_aq,2018/3/11 0:00,56,58,84,0.7,10,2
badaling_aq,2018/3/11 1:00,50,54,39,0.6,58,5
badaling_aq,2018/3/11 2:00,49,,22,0.6,81,7
badaling_aq,2018/3/11 3:00,52,55,22,0.7,86,9
badaling_aq,2018/3/11 4:00,63,,23,0.7,89,10
badaling_aq,2018/3/11 5:00,63,,25,0.8,90,12
badaling_aq,2018/3/11 6:00,71,,30,0.9,86,12
badaling_aq,2018/3/11 7:00,76,91,40,1.2,78,14
badaling_aq,2018/3/11 8:00,204,,54,1.4,66,17
badaling_aq,2018/3/11 9:00,110,,58,1.4,61,17
badaling_aq,2018/3/11 10:00,99,,66,1.4,51,14
badaling_aq,2018/3/11 11:00,90,93,73,1.4,41,10
badaling_aq,2018/3/11 12:00,88,92,81,1.4,30,10
badaling_aq,2018/3/11 13:00,82,96,80,1.4,28,8
badaling_aq,2018/3/11 14:00,86,100,99,1.5,7,8
badaling_aq,2018/3/11 15:00,84,98,96,1.6,7,5
badaling_aq,2018/3/11 16:00,88,100,,1.4,,5
badaling_aq,2018/3/11 17:00,95,113,,1.4,2,5
badaling_aq,2018/3/11 18:00,100,120,99,1.6,2,6
badaling_aq,2018/3/11 19:00,111,119,78,1.6,3,5
badaling_aq,2018/3/11 20:00,119,,76,1.5,4,4
badaling_aq,2018/3/11 21:00,122,,76,1.6,2,4
badaling_aq,2018/3/11 22:00,120,,64,1.5,5,3
badaling_aq,2018/3/11 23:00,122,,60,1.5,8,2
badaling_aq,2018/3/12 0:00,135,,60,1.7,12,4
badaling_aq,2018/3/12 1:00,132,,48,1.7,32,10
badaling_aq,2018/3/12 2:00,142,,45,1.7,42,15
badaling_aq,2018/3/12 3:00,158,159,50,1.9,49,21
badaling_aq,2018/3/12 4:00,174,,52,2,59,24
badaling_aq,2018/3/12 5:00,183,,55,2.2,70,30
badaling_aq,2018/3/12 6:00,197,,58,2.2,78,30
badaling_aq,2018/3/12 7:00,188,,50,1.8,99,20
badaling_aq,2018/3/12 8:00,171,,43,1.5,127,13
badaling_aq,2018/3/12 9:00,174,,48,1.5,130,12
badaling_aq,2018/3/12 10:00,171,,58,1.5,121,12
badaling_aq,2018/3/12 11:00,167,,85,1.6,79,10
badaling_aq,2018/3/12 12:00,182,,119,1.7,,8
badaling_aq,2018/3/12 13:00,186,,94,1.5,,6
badaling_aq,2018/3/12 14:00,192,,121,1.5,,5
badaling_aq,2018/3/12 15:00,191,,123,1.4,,5
badaling_aq,2018/3/12 16:00,197,,117,1.4,18,4
badaling_aq,2018/3/12 17:00,189,,100,1.4,22,4
badaling_aq,2018/3/12 18:00,175,,109,1.3,7,5
badaling_aq,2018/3/12 19:00,170,,109,0.8,3,5
badaling_aq,2018/3/12 20:00,159,,110,0.9,2,7
badaling_aq,2018/3/12 21:00,154,,116,1,2,9
badaling_aq,2018/3/12 22:00,148,,99,0.9,2,7
badaling_aq,2018/3/12 23:00,154,,86,0.9,2,3
badaling_aq,2018/3/13 0:00,182,,96,1.5,3,5
badaling_aq,2018/3/13 1:00,196,,102,1.3,8,11
badaling_aq,2018/3/13 2:00,239,,105,1.8,19,19
badaling_aq,2018/3/13 3:00,277,,111,2.1,32,36
badaling_aq,2018/3/13 4:00,267,,100,2.1,59,47
badaling_aq,2018/3/13 5:00,260,,91,1.9,84,41
badaling_aq,2018/3/13 6:00,243,,78,1.6,105,33
badaling_aq,2018/3/13 7:00,258,,80,1.5,112,27
badaling_aq,2018/3/13 8:00,,,,,,
badaling_aq,2018/3/13 9:00,,,,,,
badaling_aq,2018/3/13 10:00,,,,,,
badaling_aq,2018/3/13 11:00,,,44,0.8,160,7
badaling_aq,2018/3/13 12:00,,,40,0.9,169,10
badaling_aq,2018/3/13 13:00,,,48,0.9,172,12
badaling_aq,2018/3/13 14:00,,,58,1.2,160,11
badaling_aq,2018/3/13 15:00,276,,51,1.3,155,12
badaling_aq,2018/3/13 16:00,283,,58,1.3,147,11
badaling_aq,2018/3/13 17:00,299,,67,1.4,136,10
badaling_aq,2018/3/13 18:00,305,,72,1.4,120,9
badaling_aq,2018/3/13 19:00,319,,148,1.5,56,10
badaling_aq,2018/3/13 20:00,330,,195,1.7,5,8
badaling_aq,2018/3/13 21:00,335,,187,1.5,7,6
badaling_aq,2018/3/13 22:00,334,,156,1.7,27,5
badaling_aq,2018/3/13 23:00,346,,155,1.7,14,4
badaling_aq,2018/3/14 0:00,328,,128,1.7,23,3
badaling_aq,2018/3/14 1:00,321,,89,1.5,64,4
badaling_aq,2018/3/14 2:00,302,,43,1.5,117,8
badaling_aq,2018/3/14 3:00,289,,26,1.4,145,12
badaling_aq,2018/3/14 4:00,289,,26,1.5,163,15
badaling_aq,2018/3/14 5:00,292,,26,1.5,178,15
badaling_aq,2018/3/14 6:00,298,,29,1.6,183,16
badaling_aq,2018/3/14 7:00,300,,37,1.8,179,14
badaling_aq,2018/3/14 8:00,305,,47,2,165,12
badaling_aq,2018/3/14 9:00,299,,55,2.1,153,11
badaling_aq,2018/3/14 10:00,302,,61,2.2,139,8
badaling_aq,2018/3/14 11:00,277,,63,2,115,5
badaling_aq,2018/3/14 12:00,269,,82,2,80,4
badaling_aq,2018/3/14 13:00,293,,70,2.1,83,3
badaling_aq,2018/3/14 14:00,304,,99,2.1,43,3
badaling_aq,2018/3/14 15:00,257,,72,1.4,55,4
badaling_aq,2018/3/14 16:00,48,342,21,0.1,51,3
badaling_aq,2018/3/14 17:00,30,440,19,0.1,49,2
badaling_aq,2018/3/14 18:00,27,227,23,0.1,42,2
badaling_aq,2018/3/14 19:00,20,165,31,0.1,38,2
badaling_aq,2018/3/14 20:00,16,217,25,0.1,39,2
badaling_aq,2018/3/14 21:00,19,170,21,0.1,47,2
badaling_aq,2018/3/14 22:00,15,120,23,0.2,48,2
badaling_aq,2018/3/14 23:00,14,104,21,0.2,53,3
badaling_aq,2018/3/15 0:00,16,85,19,0.2,55,3
badaling_aq,2018/3/15 1:00,16,65,19,0.2,60,5
badaling_aq,2018/3/15 2:00,18,62,16,0.3,78,6
badaling_aq,2018/3/15 3:00,23,90,18,0.2,48,
badaling_aq,2018/3/15 4:00,19,76,12,0.2,50,
badaling_aq,2018/3/15 5:00,15,76,11,0.2,73,3
badaling_aq,2018/3/15 6:00,14,48,10,0.1,77,3
badaling_aq,2018/3/15 7:00,17,29,12,0.2,78,3
badaling_aq,2018/3/15 8:00,12,20,15,0.1,78,2
badaling_aq,2018/3/15 9:00,15,25,19,0.1,76,2
badaling_aq,2018/3/15 10:00,16,34,30,0.2,66,4
badaling_aq,2018/3/15 11:00,15,49,62,0.3,36,6
badaling_aq,2018/3/15 12:00,16,78,56,0.2,32,4
badaling_aq,2018/3/15 13:00,10,35,38,0.1,51,2
badaling_aq,2018/3/15 14:00,11,31,49,0.1,39,2
badaling_aq,2018/3/15 15:00,19,131,57,0.2,32,2
badaling_aq,2018/3/15 16:00,28,137,47,0.4,34,2
badaling_aq,2018/3/15 17:00,33,124,68,0.7,11,2
badaling_aq,2018/3/15 18:00,31,107,72,0.6,6,2
badaling_aq,2018/3/15 19:00,29,94,73,0.6,5,2
badaling_aq,2018/3/15 20:00,30,92,73,0.5,2,2
badaling_aq,2018/3/15 21:00,31,95,72,0.5,2,2
badaling_aq,2018/3/15 22:00,30,92,71,0.6,2,2
badaling_aq,2018/3/15 23:00,32,82,58,0.5,3,2
badaling_aq,2018/3/16 0:00,34,98,50,0.5,17,2
badaling_aq,2018/3/16 1:00,34,95,31,0.4,41,3
badaling_aq,2018/3/16 2:00,35,87,27,0.4,49,4
badaling_aq,2018/3/16 3:00,39,110,22,0.4,57,4
badaling_aq,2018/3/16 4:00,37,93,25,0.4,59,5
badaling_aq,2018/3/16 5:00,48,102,29,0.4,62,4
badaling_aq,2018/3/16 6:00,48,93,26,0.4,73,5
badaling_aq,2018/3/16 7:00,44,82,23,0.3,85,5
badaling_aq,2018/3/16 8:00,42,81,25,0.3,88,5
badaling_aq,2018/3/16 9:00,40,80,26,0.3,86,4
badaling_aq,2018/3/16 10:00,40,81,27,0.3,84,4
badaling_aq,2018/3/16 11:00,38,78,26,0.3,83,4
badaling_aq,2018/3/16 12:00,39,80,32,0.3,76,3
badaling_aq,2018/3/16 13:00,40,81,33,0.2,72,3
badaling_aq,2018/3/16 14:00,42,86,,0.2,42,3
badaling_aq,2018/3/16 15:00,45,79,,0.2,36,3
badaling_aq,2018/3/16 16:00,46,78,,0.2,35,3
badaling_aq,2018/3/16 17:00,50,80,,0.3,21,3
badaling_aq,2018/3/16 18:00,53,89,79,0.4,13,3
badaling_aq,2018/3/16 19:00,53,86,88,0.3,2,4
badaling_aq,2018/3/16 20:00,50,75,79,0.3,5,3
badaling_aq,2018/3/16 21:00,50,71,65,0.3,10,3
badaling_aq,2018/3/16 22:00,43,68,63,0.3,16,4
badaling_aq,2018/3/16 23:00,44,145,62,0.3,14,3
badaling_aq,2018/3/17 0:00,46,147,58,0.3,17,2
badaling_aq,2018/3/17 1:00,49,81,56,0.2,13,
badaling_aq,2018/3/17 2:00,53,,57,0.3,19,
badaling_aq,2018/3/17 3:00,59,,47,0.3,33,2
badaling_aq,2018/3/17 4:00,71,,39,0.3,43,2
badaling_aq,2018/3/17 5:00,71,,36,0.4,48,2
badaling_aq,2018/3/17 6:00,72,,37,0.3,49,2
badaling_aq,2018/3/17 7:00,74,,39,0.4,50,2
badaling_aq,2018/3/17 8:00,80,,44,0.4,45,2
badaling_aq,2018/3/17 9:00,83,,53,0.5,34,2
badaling_aq,2018/3/17 10:00,84,,64,0.5,14,2
badaling_aq,2018/3/17 11:00,87,,69,0.5,8,2
badaling_aq,2018/3/17 12:00,88,,66,0.5,6,2
badaling_aq,2018/3/17 13:00,92,,66,0.6,4,2
badaling_aq,2018/3/17 14:00,91,,63,0.6,3,2
badaling_aq,2018/3/17 15:00,89,,62,0.5,2,2
badaling_aq,2018/3/17 16:00,93,,62,0.5,2,2
badaling_aq,2018/3/17 17:00,92,,54,0.5,2,2
badaling_aq,2018/3/17 18:00,100,,58,0.7,2,2
badaling_aq,2018/3/17 19:00,100,,65,0.6,2,2
badaling_aq,2018/3/17 20:00,100,,63,0.6,2,2
badaling_aq,2018/3/17 21:00,106,,66,0.7,2,2
badaling_aq,2018/3/17 22:00,119,,64,0.7,2,2
badaling_aq,2018/3/17 23:00,118,,59,0.7,2,2
badaling_aq,2018/3/18 0:00,136,,53,0.8,4,2
badaling_aq,2018/3/18 1:00,145,,61,0.9,11,2
badaling_aq,2018/3/18 2:00,154,,55,1.1,20,2
badaling_aq,2018/3/18 3:00,166,,51,1.2,33,5
badaling_aq,2018/3/18 4:00,142,,39,0.9,61,8
badaling_aq,2018/3/18 5:00,146,,43,1,68,10
badaling_aq,2018/3/18 6:00,137,,37,0.8,83,13
badaling_aq,2018/3/18 7:00,109,,27,0.5,100,9
badaling_aq,2018/3/18 8:00,75,,20,0.3,105,6
badaling_aq,2018/3/18 9:00,64,,18,0.1,104,4
badaling_aq,2018/3/18 10:00,87,133,55,0.4,68,4
badaling_aq,2018/3/18 11:00,121,,61,0.5,62,2
badaling_aq,2018/3/18 12:00,110,,69,0.5,51,2
badaling_aq,2018/3/18 13:00,106,,72,0.5,47,2
badaling_aq,2018/3/18 14:00,106,,78,0.5,40,2
badaling_aq,2018/3/18 15:00,96,,75,0.4,24,2
badaling_aq,2018/3/18 16:00,75,,78,0.2,15,2
badaling_aq,2018/3/18 17:00,63,,77,0.2,11,2
badaling_aq,2018/3/18 18:00,61,,84,0.2,2,4
badaling_aq,2018/3/18 19:00,59,,82,0.2,2,3
badaling_aq,2018/3/18 20:00,58,,80,0.2,3,3
badaling_aq,2018/3/18 21:00,58,,75,0.2,5,2
badaling_aq,2018/3/18 22:00,66,,75,0.3,4,2
badaling_aq,2018/3/18 23:00,75,,69,0.5,3,2
badaling_aq,2018/3/19 0:00,75,88,66,0.4,8,2
badaling_aq,2018/3/19 1:00,85,104,68,0.5,18,4
badaling_aq,2018/3/19 2:00,76,,37,0.2,51,4
badaling_aq,2018/3/19 3:00,28,61,13,0.1,79,2
badaling_aq,2018/3/19 4:00,34,95,15,0.1,85,3
badaling_aq,2018/3/19 5:00,40,45,17,0.3,97,4
badaling_aq,2018/3/19 6:00,46,,22,0.3,101,4
badaling_aq,2018/3/19 7:00,45,,19,0.3,106,3
badaling_aq,2018/3/19 8:00,25,,18,0.2,105,3
badaling_aq,2018/3/19 9:00,31,50,24,0.2,95,4
badaling_aq,2018/3/19 10:00,39,63,32,0.3,88,4
badaling_aq,2018/3/19 11:00,52,76,43,0.4,83,3
badaling_aq,2018/3/19 12:00,57,69,57,0.4,66,3
badaling_aq,2018/3/19 13:00,53,55,53,0.4,65,3
badaling_aq,2018/3/19 14:00,32,39,48,0.3,61,3
badaling_aq,2018/3/19 15:00,29,42,45,0.3,63,3
badaling_aq,2018/3/19 16:00,26,47,39,0.3,62,2
badaling_aq,2018/3/19 17:00,26,,43,0.4,56,5
badaling_aq,2018/3/19 18:00,25,36,56,0.4,39,5
badaling_aq,2018/3/19 19:00,31,63,79,0.5,16,6
badaling_aq,2018/3/19 20:00,30,65,76,0.4,14,4
badaling_aq,2018/3/19 21:00,32,73,88,0.5,3,4
badaling_aq,2018/3/19 22:00,35,77,91,0.5,2,4
badaling_aq,2018/3/19 23:00,31,64,82,0.5,2,4
badaling_aq,2018/3/20 0:00,27,41,68,0.4,17,3
badaling_aq,2018/3/20 1:00,10,,12,0.1,86,2
badaling_aq,2018/3/20 2:00,13,56,19,0.2,77,3
badaling_aq,2018/3/20 3:00,14,,9,0.2,90,2
badaling_aq,2018/3/20 4:00,10,97,10,0.1,90,2
badaling_aq,2018/3/20 5:00,8,28,13,0.1,86,2
badaling_aq,2018/3/20 6:00,10,19,17,0.2,85,2
badaling_aq,2018/3/20 7:00,17,36,27,0.2,77,2
badaling_aq,2018/3/20 8:00,13,18,22,0.2,85,2
badaling_aq,2018/3/20 9:00,14,26,22,0.2,87,2
badaling_aq,2018/3/20 10:00,9,42,34,0.2,75,2
badaling_aq,2018/3/20 11:00,10,39,31,0.1,74,2
badaling_aq,2018/3/20 12:00,12,28,49,0.2,55,2
badaling_aq,2018/3/20 13:00,18,42,65,0.3,33,3
badaling_aq,2018/3/20 14:00,23,54,73,0.3,19,4
badaling_aq,2018/3/20 15:00,22,55,74,0.3,14,5
badaling_aq,2018/3/20 16:00,28,83,80,0.4,3,6
badaling_aq,2018/3/20 17:00,31,81,81,0.4,3,5
badaling_aq,2018/3/20 18:00,30,66,87,0.4,2,4
badaling_aq,2018/3/20 19:00,35,72,94,0.3,2,9
badaling_aq,2018/3/20 20:00,31,55,88,0.2,2,7
badaling_aq,2018/3/20 21:00,33,82,92,0.2,2,7
badaling_aq,2018/3/20 22:00,29,76,94,0.2,2,9
badaling_aq,2018/3/20 23:00,37,83,90,0.4,2,11
badaling_aq,2018/3/21 0:00,42,70,86,0.4,2,8
badaling_aq,2018/3/21 1:00,45,83,68,0.3,16,6
badaling_aq,2018/3/21 2:00,37,64,48,0.2,34,4
badaling_aq,2018/3/21 3:00,,15,,0.1,28,4
badaling_aq,2018/3/21 4:00,,6,,,38,3
badaling_aq,2018/3/21 5:00,36,72,47,,57,5
badaling_aq,2018/3/21 6:00,59,97,53,0.1,55,6
badaling_aq,2018/3/21 7:00,66,101,54,0.1,58,6
badaling_aq,2018/3/21 8:00,67,113,61,0.1,54,7
badaling_aq,2018/3/21 9:00,75,124,79,0.1,37,7
badaling_aq,2018/3/21 10:00,83,130,92,0.1,25,8
badaling_aq,2018/3/21 11:00,83,117,80,0.1,38,7
badaling_aq,2018/3/21 12:00,81,115,79,0.1,38,7
badaling_aq,2018/3/21 13:00,80,117,91,0.1,24,6
badaling_aq,2018/3/21 14:00,84,135,115,0.2,2,7
badaling_aq,2018/3/21 15:00,88,146,95,0.1,9,7
badaling_aq,2018/3/21 16:00,85,130,84,0.1,10,5
badaling_aq,2018/3/21 17:00,81,115,82,0.1,4,5
badaling_aq,2018/3/21 18:00,80,101,83,0.1,2,6
badaling_aq,2018/3/21 19:00,87,107,88,0.1,2,8
badaling_aq,2018/3/21 20:00,85,119,90,0.1,2,8
badaling_aq,2018/3/21 21:00,94,152,92,0.2,2,7
badaling_aq,2018/3/21 22:00,86,107,73,0.1,2,4
badaling_aq,2018/3/21 23:00,96,140,86,0.5,3,4
badaling_aq,2018/3/22 0:00,159,201,84,0.9,9,7
badaling_aq,2018/3/22 1:00,114,161,75,0.3,19,14
badaling_aq,2018/3/22 2:00,120,183,68,0.6,30,21
badaling_aq,2018/3/22 3:00,105,183,54,0.4,51,19
badaling_aq,2018/3/22 4:00,51,58,26,0.1,86,11
badaling_aq,2018/3/22 5:00,35,,22,0.1,94,8
badaling_aq,2018/3/22 6:00,28,,21,0.1,96,6
badaling_aq,2018/3/22 7:00,17,24,20,0.1,98,3
badaling_aq,2018/3/22 8:00,20,50,20,0.1,97,3
badaling_aq,2018/3/22 9:00,19,52,21,0.1,96,2
badaling_aq,2018/3/22 10:00,16,73,34,0.1,82,3
badaling_aq,2018/3/22 11:00,62,145,79,0.1,58,4
badaling_aq,2018/3/22 12:00,75,137,85,0.1,56,5
badaling_aq,2018/3/22 13:00,75,135,67,0.1,64,6
badaling_aq,2018/3/22 14:00,59,114,66,0.1,45,4
badaling_aq,2018/3/22 15:00,47,86,71,0.1,28,4
badaling_aq,2018/3/22 16:00,36,74,65,0.1,28,3
badaling_aq,2018/3/22 17:00,36,72,76,0.1,16,4
badaling_aq,2018/3/22 18:00,42,76,88,0.1,4,6
badaling_aq,2018/3/22 19:00,49,85,86,0.2,4,6
badaling_aq,2018/3/22 20:00,42,74,85,0.2,2,6
badaling_aq,2018/3/22 21:00,47,99,78,0.3,2,7
badaling_aq,2018/3/22 22:00,68,121,87,0.7,2,7
badaling_aq,2018/3/22 23:00,65,121,75,0.4,2,4
badaling_aq,2018/3/23 0:00,74,109,79,0.5,2,4
badaling_aq,2018/3/23 1:00,96,176,78,0.8,11,8
badaling_aq,2018/3/23 2:00,86,162,61,0.9,26,21
badaling_aq,2018/3/23 3:00,79,140,58,1,33,26
badaling_aq,2018/3/23 4:00,69,112,39,0.6,60,19
badaling_aq,2018/3/23 5:00,41,43,26,0.4,76,14
badaling_aq,2018/3/23 6:00,28,98,20,0.2,87,8
badaling_aq,2018/3/23 7:00,11,80,12,0.1,96,3
badaling_aq,2018/3/23 8:00,10,41,10,0.1,98,2
badaling_aq,2018/3/23 9:00,8,,9,0.1,93,2
badaling_aq,2018/3/23 10:00,4,,6,0.1,98,2
badaling_aq,2018/3/23 11:00,5,17,8,0.1,94,2
badaling_aq,2018/3/23 12:00,7,32,40,0.1,58,2
badaling_aq,2018/3/23 13:00,17,101,82,0.1,12,4
badaling_aq,2018/3/23 14:00,11,106,96,0.1,2,5
badaling_aq,2018/3/23 15:00,14,97,82,0.1,8,4
badaling_aq,2018/3/23 16:00,19,103,87,0.1,4,5
badaling_aq,2018/3/23 17:00,11,81,77,0.1,6,6
badaling_aq,2018/3/23 18:00,6,32,75,0.1,8,6
badaling_aq,2018/3/23 19:00,7,28,76,0.1,7,6
badaling_aq,2018/3/23 20:00,13,48,75,0.1,10,10
badaling_aq,2018/3/23 21:00,11,43,57,0.2,20,9
badaling_aq,2018/3/23 22:00,16,57,72,0.4,3,13
badaling_aq,2018/3/23 23:00,45,85,66,0.6,9,16
badaling_aq,2018/3/24 0:00,28,76,47,0.6,25,21
badaling_aq,2018/3/24 1:00,34,82,40,0.7,38,21
badaling_aq,2018/3/24 2:00,32,98,38,0.8,42,22
badaling_aq,2018/3/24 3:00,24,59,23,0.2,69,11
badaling_aq,2018/3/24 4:00,15,56,16,0.1,86,5
badaling_aq,2018/3/24 5:00,9,32,10,0.1,96,3
badaling_aq,2018/3/24 6:00,9,32,11,0.1,100,4
